priority_rank,priority,api_player_key,api_player_id,api_name,gender,mapping_status,api_source_match_count,example_index,date,tournament,level,surface,round,result_side,opponent_key,opponent_name,opponent_mapped,score,api_event_key,source_file,candidate_action,candidate_count,top_candidates,search_query_hint
3,many_matches,women:api:56997,56997,Huang Yujia,women,unmapped,9,1,2026-06-14,W100 Wuning (China),itf,hard,W100 Wuning - Final,loser,women:api:22722,Z. Li,no,0 - 2,12136466,2026-06-14.json,no_candidate,1,,Huang Yujia Z. Li W100 Wuning (China) 2026-06-14 0 - 2
3,many_matches,women:api:56997,56997,Huang Yujia,women,unmapped,9,2,2026-06-13,W100 Wuning (China),itf,hard,W100 Wuning - Semi-finals,winner,women:api:7486,S. Saito,no,2 - 0,12136249,2026-06-13.json,no_candidate,1,,Huang Yujia S. Saito W100 Wuning (China) 2026-06-13 2 - 0
3,many_matches,women:api:56997,56997,Huang Yujia,women,unmapped,9,3,2026-06-12,W100 Wuning (China),qualifying,hard,W100 Wuning - Quarter-finals,winner,women:api:40076,S. Zhiyenbayeva,no,1 - 2,12135810,2026-06-12.json,no_candidate,1,,Huang Yujia S. Zhiyenbayeva W100 Wuning (China) 2026-06-12 1 - 2
3,many_matches,women:api:90841,90841,A. M. Coromina Boluda,women,ambiguous,6,1,2026-06-12,W15 Madrid 2,qualifying,clay,W15 Madrid 2 - Quarter-finals,loser,women:api:74857,B. Ivanova,no,2 - 0,12136033,2026-06-12.json,manual_review,2,women:sackmann:214236 | Angela Fita Boluda | score=0.975 | manual_review ; women:sackmann:269270 | Alba Maria Coromina Boluda | score=0.975 | candidate,A. M. Coromina Boluda B. Ivanova W15 Madrid 2 2026-06-12 2 - 0
3,many_matches,women:api:90841,90841,A. M. Coromina Boluda,women,ambiguous,6,2,2026-06-11,W15 Madrid 2,itf,clay,W15 Madrid 2 - 1/8-finals,winner,women:api:95220,M. Makarova,no,2 - 0,12135868,2026-06-11.json,manual_review,2,women:sackmann:214236 | Angela Fita Boluda | score=0.975 | manual_review ; women:sackmann:269270 | Alba Maria Coromina Boluda | score=0.975 | candidate,A. M. Coromina Boluda M. Makarova W15 Madrid 2 2026-06-11 2 - 0
3,many_matches,women:api:90841,90841,A. M. Coromina Boluda,women,ambiguous,6,3,2026-06-10,W15 Madrid 2,itf,clay,W15 Madrid 2 - 1/16-finals,winner,women:api:84356,S. Montesinos,no,2 - 1,12135220,2026-06-10.json,manual_review,2,women:sackmann:214236 | Angela Fita Boluda | score=0.975 | manual_review ; women:sackmann:269270 | Alba Maria Coromina Boluda | score=0.975 | candidate,A. M. Coromina Boluda S. Montesinos W15 Madrid 2 2026-06-10 2 - 1
4,low_priority,men:api:10295,10295,S. Shin,men,unmapped,4,1,2026-05-30,M15 Gimcheon 2,itf,hard,M15 Gimcheon 2 - Semi-finals,loser,men:api:10296,D. J. Kim,no,0 - 2,12132022,2026-05-30.json,no_candidate,1,,S. Shin D. J. Kim M15 Gimcheon 2 2026-05-30 0 - 2
4,low_priority,men:api:10295,10295,S. Shin,men,unmapped,4,2,2026-05-29,M15 Gimcheon 2,qualifying,hard,M15 Gimcheon 2 - Quarter-finals,winner,men:api:32066,Y. Jeong,no,2 - 0,12131816,2026-05-29.json,no_candidate,1,,S. Shin Y. Jeong M15 Gimcheon 2 2026-05-29 2 - 0
4,low_priority,men:api:10295,10295,S. Shin,men,unmapped,4,3,2026-05-28,M15 Gimcheon 2,itf,hard,M15 Gimcheon 2 - 1/8-finals,winner,men:api:2453,N. Tajima,no,2 - 0,12131427,2026-05-28.json,no_candidate,1,,S. Shin N. Tajima M15 Gimcheon 2 2026-05-28 2 - 0
4,low_priority,men:api:102953,102953,G. L. Zajc,men,unmapped,1,1,2026-05-27,M15 Kranjska Gora (Slovenia),itf,clay,M15 Kranjska Gora - 1/16-finals,loser,men:api:70351,N. Toffanin,no,0 - 2,12131215,2026-05-27.json,no_candidate,1,,G. L. Zajc N. Toffanin M15 Kranjska Gora (Slovenia) 2026-05-27 0 - 2
4,low_priority,men:api:102954,102954,N. M. Becirovic,men,unmapped,1,1,2026-05-27,M15 Kranjska Gora (Slovenia),itf,clay,M15 Kranjska Gora - 1/16-finals,loser,men:api:54471,M. Mikovic,no,2 - 0,12131222,2026-05-27.json,no_candidate,1,,N. M. Becirovic M. Mikovic M15 Kranjska Gora (Slovenia) 2026-05-27 2 - 0
4,low_priority,men:api:102960,102960,L. Soares,men,unmapped,1,1,2026-05-27,M15 Monastir 20,itf,hard,M15 Monastir 20 - 1/16-finals,loser,men:api:55148,M. Molder,no,2 - 0,12131249,2026-05-27.json,no_candidate,1,,L. Soares M. Molder M15 Monastir 20 2026-05-27 2 - 0
4,low_priority,men:api:103296,103296,R. Valetov,men,unmapped,1,1,2026-06-03,M15 Tsaghkadzor 2,itf,clay,M15 Tsaghkadzor 2 - 1/16-finals,loser,men:api:38321,R. Tiukaev,no,0 - 2,12133198,2026-06-03.json,no_candidate,1,,R. Valetov R. Tiukaev M15 Tsaghkadzor 2 2026-06-03 0 - 2
4,low_priority,men:api:103306,103306,M. Liszka,men,unmapped,1,1,2026-06-03,M15 Szentendre,itf,clay,M15 Szentendre - 1/16-finals,loser,men:api:102704,H. Shylov,no,0 - 2,12133225,2026-06-03.json,no_candidate,1,,M. Liszka H. Shylov M15 Szentendre 2026-06-03 0 - 2
4,low_priority,men:api:10334,10334,Y. Mochizuki,men,ambiguous,1,1,2026-06-09,M15 Tokyo,itf,hard,M15 Tokyo - 1/16-finals,loser,men:api:2018,T. Ichikawa,no,0 - 2,12134610,2026-06-09.json,manual_review,2,men:sackmann:200661 | Yuki Mochizuki | score=0.975 | manual_review ; men:sackmann:211460 | Yuki Mochizuki | score=0.975 | candidate,Y. Mochizuki T. Ichikawa M15 Tokyo 2026-06-09 0 - 2
4,low_priority,men:api:103493,103493,A. Baybars,men,unmapped,1,1,2026-06-09,M15 Kayseri 4,itf,hard,M15 Kayseri 4 - 1/16-finals,loser,men:api:55761,A. Milushev,no,2 - 0,12134761,2026-06-09.json,no_candidate,1,,A. Baybars A. Milushev M15 Kayseri 4 2026-06-09 2 - 0
4,low_priority,men:api:103608,103608,Y. Baluska,men,unmapped,1,1,2026-06-10,M25 Kiseljak,itf,clay,M25 Kiseljak - 1/16-finals,loser,men:api:89615,M. Knezevic,no,2 - 0,12135581,2026-06-10.json,no_candidate,1,,Y. Baluska M. Knezevic M25 Kiseljak 2026-06-10 2 - 0
4,low_priority,men:api:103609,103609,T. Miranda,men,unmapped,1,1,2026-06-10,M25 Martos,itf,hard,M25 Martos - 1/16-finals,loser,men:api:57566,R. Izquierdo Luque,no,2 - 0,12134931,2026-06-10.json,no_candidate,1,,T. Miranda R. Izquierdo Luque M25 Martos 2026-06-10 2 - 0
4,low_priority,men:api:103642,103642,G. Pistoia,men,unmapped,1,1,2026-06-09,M15 Messina,itf,clay,M15 Messina - 1/16-finals,loser,men:api:1295,F. Tabacco,no,2 - 0,12135002,2026-06-09.json,no_candidate,1,,G. Pistoia F. Tabacco M15 Messina 2026-06-09 2 - 0
4,low_priority,men:api:103669,103669,J. Cunha,men,unmapped,1,1,2026-06-09,M15 Brasilia,itf,clay,M15 Brasilia - 1/16-finals,loser,men:api:63732,B. Braga,no,2 - 0,12135012,2026-06-09.json,no_candidate,1,,J. Cunha B. Braga M15 Brasilia 2026-06-09 2 - 0
4,low_priority,men:api:103670,103670,M. Henrique,men,unmapped,1,1,2026-06-09,M15 Brasilia,itf,clay,M15 Brasilia - 1/16-finals,loser,men:api:79817,F. Vazquez,no,0 - 2,12135018,2026-06-09.json,no_candidate,1,,M. Henrique F. Vazquez M15 Brasilia 2026-06-09 0 - 2
4,low_priority,men:api:103671,103671,H. Nelson,men,unmapped,1,1,2026-06-10,"M25 Wichita, KS",itf,hard,"M25 Wichita, KS - 1/16-finals",loser,men:api:67327,C. Woestendick,no,0 - 2,12135022,2026-06-10.json,no_candidate,1,,"H. Nelson C. Woestendick M25 Wichita, KS 2026-06-10 0 - 2"
4,low_priority,men:api:103704,103704,Y. C. Yang,men,unmapped,1,1,2026-06-10,M15 Maanshan 5,itf,hard,M15 Maanshan 5 - 1/16-finals,loser,men:api:7912,M. Bouzige,no,0 - 2,12135156,2026-06-10.json,no_candidate,1,,Y. C. Yang M. Bouzige M15 Maanshan 5 2026-06-10 0 - 2
4,low_priority,men:api:103731,103731,D. Yigin,men,unmapped,1,1,2026-06-10,M15 Kursumlijska Banja 4,itf,clay,M15 Kursumlijska Banja 4 - 1/16-finals,loser,men:api:25726,N. Baroni,no,2 - 0,12135292,2026-06-10.json,no_candidate,1,,D. Yigin N. Baroni M15 Kursumlijska Banja 4 2026-06-10 2 - 0
4,low_priority,men:api:103737,103737,A. Tiutchenko,men,unmapped,2,1,2026-06-11,M15 Nyiregyhaza,itf,clay,M15 Nyiregyhaza - 1/8-finals,loser,men:api:13694,J. Sperle,no,2 - 0,12135859,2026-06-11.json,no_candidate,1,,A. Tiutchenko J. Sperle M15 Nyiregyhaza 2026-06-11 2 - 0
4,low_priority,men:api:103737,103737,A. Tiutchenko,men,unmapped,2,2,2026-06-10,M15 Nyiregyhaza,itf,clay,M15 Nyiregyhaza - 1/16-finals,winner,men:api:6317,A. Wagner,no,1 - 2,12135301,2026-06-10.json,no_candidate,1,,A. Tiutchenko A. Wagner M15 Nyiregyhaza 2026-06-10 1 - 2
4,low_priority,men:api:103753,103753,L. Klaus,men,unmapped,1,1,2026-06-10,M25 Kiseljak,itf,clay,M25 Kiseljak - 1/16-finals,loser,men:api:9640,A. Nedic,no,0 - 0,12135459,2026-06-10.json,no_candidate,1,,L. Klaus A. Nedic M25 Kiseljak 2026-06-10 0 - 0
4,low_priority,men:api:103754,103754,P. Hermoso,men,unmapped,1,1,2026-06-10,M25 Martos,itf,hard,M25 Martos - 1/16-finals,loser,men:api:1328,J. Echeverria,no,0 - 2,12135466,2026-06-10.json,no_candidate,1,,P. Hermoso J. Echeverria M25 Martos 2026-06-10 0 - 2
4,low_priority,men:api:103757,103757,A. G. Torres,men,unmapped,1,1,2026-06-10,M15 Brasilia,itf,clay,M15 Brasilia - 1/16-finals,loser,men:api:5181,G. Villanueva,no,2 - 0,12135502,2026-06-10.json,weak_candidate,2,men:sackmann:208426 | Tiago Torres | score=0.749091 | weak_candidate ; men:sackmann:214045 | Ryan Torres | score=0.708571 | candidate,A. G. Torres G. Villanueva M15 Brasilia 2026-06-10 2 - 0
4,low_priority,men:api:103758,103758,L. G. Felisberto,men,unmapped,1,1,2026-06-10,M15 Brasilia,itf,clay,M15 Brasilia - 1/16-finals,loser,men:api:37939,R. Tosetto,no,2 - 1,12135505,2026-06-10.json,no_candidate,1,,L. G. Felisberto R. Tosetto M15 Brasilia 2026-06-10 2 - 1
4,low_priority,men:api:103836,103836,J. McGloughlin,men,unmapped,1,1,2026-06-14,Dublin (Ireland) - Qualification,qualifying,grass,Dublin - Semi-finals,loser,men:api:39862,Y. Zhou,no,0 - 2,12136736,2026-06-14.json,no_candidate,1,,J. McGloughlin Y. Zhou Dublin (Ireland) - Qualification 2026-06-14 0 - 2
4,low_priority,men:api:10849,10849,C. H. van Schalkwyk,men,ambiguous,2,1,2026-05-31,Centurion 2 (South Africa) - Qualification,qualifying,hard,Centurion 2 - Semi-finals,loser,men:api:69706,M. Van Der Merwe,no,2 - 0,12132275,2026-05-31.json,manual_review,2,men:sackmann:210227 | Connor Henry Van Schalkwyk | score=0.975 | manual_review ; men:sackmann:213358 | Codie Schalk Van Schalkwyk | score=0.975 | candidate,C. H. van Schalkwyk M. Van Der Merwe Centurion 2 (South Africa) - Qualification 2026-05-31 2 - 0
4,low_priority,men:api:10849,10849,C. H. van Schalkwyk,men,ambiguous,2,2,2026-05-26,Centurion (South Africa) - Qualification,qualifying,hard,Centurion - 1/16-finals,loser,men:api:23664,P. Henning,no,2 - 0,12130399,2026-05-26.json,manual_review,2,men:sackmann:210227 | Connor Henry Van Schalkwyk | score=0.975 | manual_review ; men:sackmann:213358 | Codie Schalk Van Schalkwyk | score=0.975 | candidate,C. H. van Schalkwyk P. Henning Centurion (South Africa) - Qualification 2026-05-26 2 - 0
4,low_priority,men:api:11182,11182,M. Efstathiou,men,ambiguous,1,1,2026-05-27,M15 Kayseri 2,itf,hard,M15 Kayseri 2 - 1/16-finals,loser,men:api:2222,R. Faucon,no,0 - 2,12131181,2026-05-27.json,manual_review,2,men:sackmann:213713 | Melios Efstathiou | score=0.975 | manual_review ; men:sackmann:144949 | Menelaos Efstathiou | score=0.975 | candidate,M. Efstathiou R. Faucon M15 Kayseri 2 2026-05-27 0 - 2
4,low_priority,men:api:1200,1200,M. Sasikumar,men,unmapped,2,1,2026-06-02,Centurion 2 (South Africa) - Qualification,qualifying,hard,Centurion 2 - 1/16-finals,loser,men:api:627,G. Hussey,no,0 - 2,12132335,2026-06-02.json,no_candidate,1,,M. Sasikumar G. Hussey Centurion 2 (South Africa) - Qualification 2026-06-02 0 - 2
4,low_priority,men:api:1200,1200,M. Sasikumar,men,unmapped,2,2,2026-05-26,Centurion (South Africa) - Qualification,qualifying,hard,Centurion - 1/16-finals,loser,men:api:3318,E. Winter,no,0 - 2,12130402,2026-05-26.json,no_candidate,1,,M. Sasikumar E. Winter Centurion (South Africa) - Qualification 2026-05-26 0 - 2
4,low_priority,men:api:13016,13016,A. Abibsi,men,unmapped,4,1,2026-06-11,M15 Kayseri 4,itf,hard,M15 Kayseri 4 - 1/8-finals,loser,men:api:60816,V. Iakubenko,no,2 - 0,12136021,2026-06-11.json,no_candidate,1,,A. Abibsi V. Iakubenko M15 Kayseri 4 2026-06-11 2 - 0
4,low_priority,men:api:13016,13016,A. Abibsi,men,unmapped,4,2,2026-06-09,M15 Kayseri 4,itf,hard,M15 Kayseri 4 - 1/16-finals,winner,men:api:78730,J. Fradkin,no,2 - 0,12134760,2026-06-09.json,no_candidate,1,,A. Abibsi J. Fradkin M15 Kayseri 4 2026-06-09 2 - 0
4,low_priority,men:api:13016,13016,A. Abibsi,men,unmapped,4,3,2026-06-04,M15 Kayseri 3,itf,hard,M15 Kayseri 3 - 1/8-finals,loser,men:api:54047,D. Phillips,no,2 - 0,12133573,2026-06-04.json,no_candidate,1,,A. Abibsi D. Phillips M15 Kayseri 3 2026-06-04 2 - 0
4,low_priority,men:api:13283,13283,C. Bittoun,men,unmapped,2,1,2026-06-02,Centurion 2 (South Africa) - Qualification,qualifying,hard,Centurion 2 - 1/16-finals,loser,men:api:38125,G. Dalmasso,no,2 - 0,12132717,2026-06-02.json,no_candidate,1,,C. Bittoun G. Dalmasso Centurion 2 (South Africa) - Qualification 2026-06-02 2 - 0
4,low_priority,men:api:13283,13283,C. Bittoun,men,unmapped,2,2,2026-05-26,Centurion (South Africa) - Qualification,qualifying,hard,Centurion - 1/16-finals,loser,men:api:642,A. Beckley,no,2 - 1,12130735,2026-05-26.json,no_candidate,1,,C. Bittoun A. Beckley Centurion (South Africa) - Qualification 2026-05-26 2 - 1
4,low_priority,men:api:14087,14087,M. Jones,men,ambiguous,3,1,2026-06-10,"M15 Los Angeles, CA",itf,hard,"M15 Los Angeles, CA - 1/16-finals",loser,men:api:38847,M. Kriznik,no,2 - 0,12135529,2026-06-10.json,manual_review,4,men:sackmann:210382 | Maximus Jones | score=0.975 | manual_review ; men:sackmann:207404 | Miles Jones | score=0.975 | candidate ; men:sackmann:207756 | Adam Jones | score=0.752941 | candidate ; men:sackmann:202346 | Ben Jones | score=0.7 | candidate,"M. Jones M. Kriznik M15 Los Angeles, CA 2026-06-10 2 - 0"
4,low_priority,men:api:14087,14087,M. Jones,men,ambiguous,3,2,2026-06-02,"M15 Lakewood, CA 2",itf,hard,"M15 Lakewood, CA 2 - 1/16-finals",loser,men:api:37928,A. Petrov,no,2 - 0,12132983,2026-06-02.json,manual_review,4,men:sackmann:210382 | Maximus Jones | score=0.975 | manual_review ; men:sackmann:207404 | Miles Jones | score=0.975 | candidate ; men:sackmann:207756 | Adam Jones | score=0.752941 | candidate ; men:sackmann:202346 | Ben Jones | score=0.7 | candidate,"M. Jones A. Petrov M15 Lakewood, CA 2 2026-06-02 2 - 0"
4,low_priority,men:api:14087,14087,M. Jones,men,ambiguous,3,3,2026-05-27,"M15 Lakewood, CA",itf,hard,"M15 Lakewood, CA - 1/16-finals",loser,men:api:51618,M. Exsted,no,0 - 2,12131385,2026-05-27.json,manual_review,4,men:sackmann:210382 | Maximus Jones | score=0.975 | manual_review ; men:sackmann:207404 | Miles Jones | score=0.975 | candidate ; men:sackmann:207756 | Adam Jones | score=0.752941 | candidate ; men:sackmann:202346 | Ben Jones | score=0.7 | candidate,"M. Jones M. Exsted M15 Lakewood, CA 2026-05-27 0 - 2"
4,low_priority,men:api:14306,14306,Je. Delaney,men,ambiguous,4,1,2026-06-05,M15 Harmon,qualifying,hard,M15 Harmon - Quarter-finals,loser,men:api:7078,Ja. Delaney,no,2 - 0,12133781,2026-06-05.json,manual_review,2,men:sackmann:117359 | Jake Delaney | score=0.975 | manual_review ; men:sackmann:202334 | Jesse Delaney | score=0.975 | candidate,Je. Delaney Ja. Delaney M15 Harmon 2026-06-05 2 - 0
4,low_priority,men:api:14306,14306,Je. Delaney,men,ambiguous,4,2,2026-06-04,M15 Harmon,itf,hard,M15 Harmon - 1/8-finals,winner,men:api:69059,L. Vickery,no,0 - 2,12133431,2026-06-04.json,manual_review,2,men:sackmann:117359 | Jake Delaney | score=0.975 | manual_review ; men:sackmann:202334 | Jesse Delaney | score=0.975 | candidate,Je. Delaney L. Vickery M15 Harmon 2026-06-04 0 - 2
4,low_priority,men:api:14306,14306,Je. Delaney,men,ambiguous,4,3,2026-06-03,M15 Harmon,itf,hard,M15 Harmon - 1/16-finals,winner,men:api:39305,A. Bastola,no,0 - 2,12133054,2026-06-03.json,manual_review,2,men:sackmann:117359 | Jake Delaney | score=0.975 | manual_review ; men:sackmann:202334 | Jesse Delaney | score=0.975 | candidate,Je. Delaney A. Bastola M15 Harmon 2026-06-03 0 - 2
4,low_priority,men:api:17461,17461,I. Orgiles Garcia Retamero,men,unmapped,1,1,2026-06-10,M25 Martos,itf,hard,M25 Martos - 1/16-finals,loser,men:api:80300,E. Carrascosa Diaz,no,0 - 2,12135467,2026-06-10.json,no_candidate,1,,I. Orgiles Garcia Retamero E. Carrascosa Diaz M25 Martos 2026-06-10 0 - 2
4,low_priority,men:api:1872,1872,Pe. Tsitsipas,men,ambiguous,3,1,2026-06-11,M15 Vaasa,itf,hard,M15 Vaasa - 1/8-finals,loser,men:api:38125,G. Dalmasso,no,2 - 0,12136002,2026-06-11.json,manual_review,2,men:sackmann:210409 | Pavlos Tsitsipas | score=0.975 | manual_review ; men:sackmann:202065 | Petros Tsitsipas | score=0.975 | candidate,Pe. Tsitsipas G. Dalmasso M15 Vaasa 2026-06-11 2 - 0
4,low_priority,men:api:1872,1872,Pe. Tsitsipas,men,ambiguous,3,2,2026-06-10,M15 Vaasa,itf,hard,M15 Vaasa - 1/16-finals,winner,men:api:74278,E. J. Werner,no,0 - 2,12135379,2026-06-10.json,manual_review,2,men:sackmann:210409 | Pavlos Tsitsipas | score=0.975 | manual_review ; men:sackmann:202065 | Petros Tsitsipas | score=0.975 | candidate,Pe. Tsitsipas E. J. Werner M15 Vaasa 2026-06-10 0 - 2
4,low_priority,men:api:1872,1872,Pe. Tsitsipas,men,ambiguous,3,3,2026-06-02,M25 Caltanissetta (Italy),itf,clay,M25 Caltanissetta - 1/16-finals,loser,men:api:14127,G. Tabacco,no,0 - 2,12132605,2026-06-02.json,manual_review,2,men:sackmann:210409 | Pavlos Tsitsipas | score=0.975 | manual_review ; men:sackmann:202065 | Petros Tsitsipas | score=0.975 | candidate,Pe. Tsitsipas G. Tabacco M25 Caltanissetta (Italy) 2026-06-02 0 - 2
4,low_priority,men:api:23191,23191,K. Suzuki,men,ambiguous,2,1,2026-06-03,M15 Harmon,itf,hard,M15 Harmon - 1/16-finals,loser,men:api:7078,Ja. Delaney,no,2 - 0,12133050,2026-06-03.json,manual_review,2,men:sackmann:120545 | Ko Suzuki | score=0.975 | manual_review ; men:sackmann:213787 | Katsutoshi Suzuki | score=0.975 | candidate,K. Suzuki Ja. Delaney M15 Harmon 2026-06-03 2 - 0
4,low_priority,men:api:23191,23191,K. Suzuki,men,ambiguous,2,2,2026-05-27,M15 Karuizawa,itf,clay,M15 Karuizawa - 1/16-finals,loser,men:api:37969,K. Matsuda,no,0 - 2,12131054,2026-05-27.json,manual_review,2,men:sackmann:120545 | Ko Suzuki | score=0.975 | manual_review ; men:sackmann:213787 | Katsutoshi Suzuki | score=0.975 | candidate,K. Suzuki K. Matsuda M15 Karuizawa 2026-05-27 0 - 2
4,low_priority,men:api:23302,23302,L. F. Miguel,men,ambiguous,4,1,2026-06-13,M15 Brasilia,itf,clay,M15 Brasilia - Semi-finals,loser,men:api:1307,A. Hernandez,no,0 - 2,12136444,2026-06-13.json,manual_review,2,men:sackmann:213036 | Luis Guto Miguel | score=0.975 | manual_review ; men:sackmann:210323 | Luis Felipe Miguel | score=0.975 | candidate,L. F. Miguel A. Hernandez M15 Brasilia 2026-06-13 0 - 2
4,low_priority,men:api:23302,23302,L. F. Miguel,men,ambiguous,4,2,2026-06-12,M15 Brasilia,qualifying,clay,M15 Brasilia - Quarter-finals,winner,men:api:10508,P. A. Saraiva Dos Santos,no,2 - 0,12136201,2026-06-12.json,manual_review,2,men:sackmann:213036 | Luis Guto Miguel | score=0.975 | manual_review ; men:sackmann:210323 | Luis Felipe Miguel | score=0.975 | candidate,L. F. Miguel P. A. Saraiva Dos Santos M15 Brasilia 2026-06-12 2 - 0
4,low_priority,men:api:23302,23302,L. F. Miguel,men,ambiguous,4,3,2026-06-11,M15 Brasilia,itf,clay,M15 Brasilia - 1/8-finals,winner,men:api:65126,B. De La Pena,no,2 - 1,12135923,2026-06-11.json,manual_review,2,men:sackmann:213036 | Luis Guto Miguel | score=0.975 | manual_review ; men:sackmann:210323 | Luis Felipe Miguel | score=0.975 | candidate,L. F. Miguel B. De La Pena M15 Brasilia 2026-06-11 2 - 1
4,low_priority,men:api:24403,24403,J. Borba,men,unmapped,1,1,2026-06-14,Asuncion 2 (Paraguay) - Qualification,qualifying,clay,Asuncion 2 - Semi-finals,loser,men:api:66890,S. Heredia,no,2 - 0,12136759,2026-06-14.json,no_candidate,1,,J. Borba S. Heredia Asuncion 2 (Paraguay) - Qualification 2026-06-14 2 - 0
4,low_priority,men:api:25278,25278,D. C. Spiridon,men,ambiguous,1,1,2026-05-26,M15 Kayseri 2,itf,hard,M15 Kayseri 2 - 1/16-finals,loser,men:api:65717,H. Chauhan,no,0 - 2,12130773,2026-05-26.json,manual_review,2,men:sackmann:212591 | Denis Constantin Spiridon | score=0.975 | manual_review ; men:sackmann:211505 | Denis Constantin Spiridon | score=0.975 | candidate,D. C. Spiridon H. Chauhan M15 Kayseri 2 2026-05-26 0 - 2
4,low_priority,men:api:30842,30842,A. Duda,men,unmapped,1,1,2026-06-11,M25 Ceska Lipa,itf,clay,M25 Ceska Lipa - 1/16-finals,loser,men:api:83545,J. Vrba,no,2 - 0,12134751,2026-06-11.json,no_candidate,1,,A. Duda J. Vrba M25 Ceska Lipa 2026-06-11 2 - 0
4,low_priority,men:api:31252,31252,A. F. Alhogbani,men,ambiguous,3,1,2026-05-30,M15 Kayseri 2,qualifying,hard,M15 Kayseri 2 - Quarter-finals,loser,men:api:38167,P. Schoen,no,0 - 1,12132144,2026-05-30.json,manual_review,3,men:sackmann:212249 | Ammar Faleh Alhogbani | score=0.975 | manual_review ; men:sackmann:211653 | Anmar Faleh Alhogbani | score=0.975 | candidate ; men:sackmann:210128 | Saud Alhogbani | score=0.746667 | candidate,A. F. Alhogbani P. Schoen M15 Kayseri 2 2026-05-30 0 - 1
4,low_priority,men:api:31252,31252,A. F. Alhogbani,men,ambiguous,3,2,2026-05-30,M15 Kayseri 2,itf,hard,M15 Kayseri 2 - 1/8-finals,winner,men:api:11692,M. N. Turker,no,1 - 2,12131628,2026-05-30.json,manual_review,3,men:sackmann:212249 | Ammar Faleh Alhogbani | score=0.975 | manual_review ; men:sackmann:211653 | Anmar Faleh Alhogbani | score=0.975 | candidate ; men:sackmann:210128 | Saud Alhogbani | score=0.746667 | candidate,A. F. Alhogbani M. N. Turker M15 Kayseri 2 2026-05-30 1 - 2
4,low_priority,men:api:31252,31252,A. F. Alhogbani,men,ambiguous,3,3,2026-05-27,M15 Kayseri 2,itf,hard,M15 Kayseri 2 - 1/16-finals,winner,men:api:68069,M. Anavatan,no,1 - 2,12131183,2026-05-27.json,manual_review,3,men:sackmann:212249 | Ammar Faleh Alhogbani | score=0.975 | manual_review ; men:sackmann:211653 | Anmar Faleh Alhogbani | score=0.975 | candidate ; men:sackmann:210128 | Saud Alhogbani | score=0.746667 | candidate,A. F. Alhogbani M. Anavatan M15 Kayseri 2 2026-05-27 1 - 2
4,low_priority,men:api:3132,3132,D. Kim,men,ambiguous,1,1,2026-05-27,M15 Gimcheon 2,itf,hard,M15 Gimcheon 2 - 1/16-finals,loser,men:api:2453,N. Tajima,no,2 - 1,12131052,2026-05-27.json,manual_review,5,men:sackmann:207456 | Dong Ju Kim | score=0.975 | manual_review ; men:sackmann:212974 | Dongmin Kim | score=0.975 | candidate ; men:sackmann:212613 | Diego Quispe Kim | score=0.975 | candidate ; men:sackmann:214605 | Dongjae Kim | score=0.975 | candidate ; men:sackmann:211556 | Dae Han Kim | score=0.975 | candidate,D. Kim N. Tajima M15 Gimcheon 2 2026-05-27 2 - 1
4,low_priority,men:api:3135,3135,H. Chung,men,ambiguous,1,1,2026-06-09,M15 Tokyo,itf,hard,M15 Tokyo - 1/16-finals,loser,men:api:60067,A. Magadan,no,2 - 1,12134604,2026-06-09.json,manual_review,2,men:sackmann:111202 | Hyeon Chung | score=0.975 | manual_review ; men:sackmann:106184 | Hong Chung | score=0.975 | candidate,H. Chung A. Magadan M15 Tokyo 2026-06-09 2 - 1
4,low_priority,men:api:32066,32066,Y. Jeong,men,ambiguous,3,1,2026-05-29,M15 Gimcheon 2,qualifying,hard,M15 Gimcheon 2 - Quarter-finals,loser,men:api:10295,S. Shin,no,2 - 0,12131816,2026-05-29.json,manual_review,2,men:sackmann:202155 | Yeongseok Jeong | score=0.975 | manual_review ; men:sackmann:212232 | Yeonsu Jeong | score=0.975 | candidate,Y. Jeong S. Shin M15 Gimcheon 2 2026-05-29 2 - 0
4,low_priority,men:api:32066,32066,Y. Jeong,men,ambiguous,3,2,2026-05-28,M15 Gimcheon 2,itf,hard,M15 Gimcheon 2 - 1/8-finals,winner,men:api:2018,T. Ichikawa,no,0 - 2,12131426,2026-05-28.json,manual_review,2,men:sackmann:202155 | Yeongseok Jeong | score=0.975 | manual_review ; men:sackmann:212232 | Yeonsu Jeong | score=0.975 | candidate,Y. Jeong T. Ichikawa M15 Gimcheon 2 2026-05-28 0 - 2
4,low_priority,men:api:32066,32066,Y. Jeong,men,ambiguous,3,3,2026-05-26,M15 Gimcheon 2,itf,hard,M15 Gimcheon 2 - 1/16-finals,winner,men:api:744,S. Hazawa,no,2 - 0,12130613,2026-05-26.json,manual_review,2,men:sackmann:202155 | Yeongseok Jeong | score=0.975 | manual_review ; men:sackmann:212232 | Yeonsu Jeong | score=0.975 | candidate,Y. Jeong S. Hazawa M15 Gimcheon 2 2026-05-26 2 - 0
