api_player_key,api_name,gender,mapping_status,priority,impact_total_matches,impact_atp_wta,impact_grand_slam,impact_challenger,impact_itf,impact_qualifying,rank,sackmann_player_key,sackmann_name,sackmann_matches,score,margin,method,suggested_action,suggested_override_json
women:api:51003,K. Mrazikova,women,ambiguous,low,,,,,,,1,women:sackmann:233725,Karolina Mrazikova,77,0.975,0.0,exact_initial_form,manual_review,
women:api:51003,K. Mrazikova,women,ambiguous,low,,,,,,,2,women:sackmann:254751,Kristina Mrazikova,9,0.975,,exact_initial_form,candidate,
women:api:52653,A. Nguyen,women,ambiguous,low,,,,,,,1,women:sackmann:260787,Alexis Nguyen,74,0.975,0.0,exact_initial_form,manual_review,
women:api:52653,A. Nguyen,women,ambiguous,low,,,,,,,2,women:sackmann:269715,Avery Nguyen,8,0.975,,exact_initial_form,candidate,
women:api:53951,L. Ma,women,ambiguous,low,,,,,,,1,women:sackmann:221220,Lea Ma,164,0.975,0.0,exact_initial_form,manual_review,
women:api:53951,L. Ma,women,ambiguous,low,,,,,,,2,women:sackmann:216019,Lin Ma,1,0.975,,exact_initial_form,candidate,
women:api:54092,I. T. Sava,women,ambiguous,low,,,,,,,1,women:sackmann:266532,Ioana Teodora Sava,64,0.975,0.0,multi_initial_surname,manual_review,
women:api:54092,I. T. Sava,women,ambiguous,low,,,,,,,2,women:sackmann:260526,Ioana Teodora Sava,14,0.975,,multi_initial_surname,candidate,
women:api:54661,S. Ye,women,ambiguous,low,,,,,,,1,women:sackmann:264085,Shiyu Ye,72,0.975,0.0,exact_initial_form,manual_review,
women:api:54661,S. Ye,women,ambiguous,low,,,,,,,2,women:sackmann:270205,Sarah Ye,7,0.975,,exact_initial_form,candidate,
women:api:55157,B. Black,women,ambiguous,low,,,,,,,1,women:sackmann:266682,Brooke Black,40,0.975,0.0,exact_initial_form,manual_review,
women:api:55157,B. Black,women,ambiguous,low,,,,,,,2,women:sackmann:265657,Brooke Black,5,0.975,,exact_initial_form,candidate,
women:api:55157,B. Black,women,ambiguous,low,,,,,,,3,women:sackmann:259607,Brooke Black,2,0.975,,exact_initial_form,candidate,
women:api:55518,M. Biro,women,ambiguous,low,,,,,,,1,women:sackmann:267406,Melinda Biro,7,0.975,0.0,exact_initial_form,manual_review,
women:api:55518,M. Biro,women,ambiguous,low,,,,,,,2,women:sackmann:267256,Melinda Biro,1,0.975,,exact_initial_form,candidate,
women:api:5683,J. Wang,women,ambiguous,low,,,,,,,1,women:sackmann:221181,Jiaqi Wang,240,0.975,0.0,exact_initial_form,manual_review,
women:api:5683,J. Wang,women,ambiguous,low,,,,,,,2,women:sackmann:265692,Jiayi Wang,86,0.975,,exact_initial_form,candidate,
women:api:5683,J. Wang,women,ambiguous,low,,,,,,,3,women:sackmann:264260,Jing Wang,3,0.975,,exact_initial_form,candidate,
women:api:56997,Huang Yujia,women,unmapped,low,,,,,,,,,,,,,,no_candidate,
women:api:5722,W. Zheng,women,ambiguous,low,,,,,,,1,women:sackmann:213821,Wushuang Zheng,166,0.975,0.0,exact_initial_form,manual_review,
women:api:5722,W. Zheng,women,ambiguous,low,,,,,,,2,women:sackmann:221389,Wei Zheng,70,0.975,,exact_initial_form,candidate,
women:api:57751,A. Roots,women,ambiguous,low,,,,,,,1,women:sackmann:222918,Andrea Roots,51,0.975,0.0,exact_initial_form,manual_review,
women:api:57751,A. Roots,women,ambiguous,low,,,,,,,2,women:sackmann:260931,Adriana Roots,1,0.975,,exact_initial_form,candidate,
women:api:58205,N. Lee,women,ambiguous,low,,,,,,,1,women:sackmann:264117,Nayoung Lee,5,0.975,0.0,exact_initial_form,manual_review,
women:api:58205,N. Lee,women,ambiguous,low,,,,,,,2,women:sackmann:270052,Nancy Lee,1,0.975,,exact_initial_form,candidate,
women:api:58205,N. Lee,women,ambiguous,low,,,,,,,3,women:sackmann:270183,Erin Lee,1,0.713846,,same_last,candidate,
women:api:58612,Y. Sun,women,ambiguous,low,,,,,,,1,women:sackmann:264029,Yingqun Sun,107,0.975,0.0,exact_initial_form,manual_review,
women:api:58612,Y. Sun,women,ambiguous,low,,,,,,,2,women:sackmann:262880,Yifan Sun,74,0.975,,exact_initial_form,candidate,
women:api:62139,Y. Kim,women,ambiguous,low,,,,,,,1,women:sackmann:264973,Yujin Kim,109,0.975,0.0,exact_initial_form,manual_review,
women:api:62139,Y. Kim,women,ambiguous,low,,,,,,,2,women:sackmann:264005,Ye Eun Kim,17,0.975,,exact_initial_form,candidate,
women:api:62139,Y. Kim,women,ambiguous,low,,,,,,,3,women:sackmann:263841,Yana Kim,10,0.975,,exact_initial_form,candidate,
women:api:62139,Y. Kim,women,ambiguous,low,,,,,,,4,women:sackmann:220669,Ye Jin Kim,8,0.975,,exact_initial_form,candidate,
women:api:62139,Y. Kim,women,ambiguous,low,,,,,,,5,women:sackmann:222497,Youna Kim,8,0.975,,exact_initial_form,candidate,
women:api:63417,W. Wan I,women,unmapped,low,,,,,,,,,,,,,,no_candidate,
women:api:63420,J. Zhang,women,ambiguous,low,,,,,,,1,women:sackmann:260694,Junhan Zhang,90,0.975,0.0,exact_initial_form,manual_review,
women:api:63420,J. Zhang,women,ambiguous,low,,,,,,,2,women:sackmann:260795,Jiale Zhang,52,0.975,,exact_initial_form,candidate,
women:api:63420,J. Zhang,women,ambiguous,low,,,,,,,3,women:sackmann:222082,Jin Zhang,46,0.975,,exact_initial_form,candidate,
women:api:6514,A. Walker,women,unmapped,low,,,,,,,1,women:sackmann:260370,Lara Walker,15,0.766316,0.057745,same_last,weak_candidate,
women:api:6514,A. Walker,women,unmapped,low,,,,,,,2,women:sackmann:249659,Brandy Walker,78,0.708571,,same_last,candidate,
women:api:65787,Ohwaki Yui,women,unmapped,low,,,,,,,,,,,,,,no_candidate,
women:api:6687,Z. Safarova,women,ambiguous,low,,,,,,,1,women:sackmann:221214,Zdena Safarova,32,0.975,0.0,exact_initial_form,manual_review,
women:api:6687,Z. Safarova,women,ambiguous,low,,,,,,,2,women:sackmann:214842,Zuleykha Safarova,1,0.975,,exact_initial_form,candidate,
women:api:6687,Z. Safarova,women,ambiguous,low,,,,,,,3,women:sackmann:201425,Lucie Safarova,4,0.7,,same_last,candidate,
women:api:67444,S. Llewellyn,women,ambiguous,low,,,,,,,1,women:sackmann:266686,Sophie Llewellyn,16,0.975,0.0,exact_initial_form,manual_review,
women:api:67444,S. Llewellyn,women,ambiguous,low,,,,,,,2,women:sackmann:265712,Sophie Llewellyn,2,0.975,,exact_initial_form,candidate,
women:api:70300,S. Y. Cheuk,women,unmapped,low,,,,,,,,,,,,,,no_candidate,
women:api:70676,G. Nemcsek,women,ambiguous,low,,,,,,,1,women:sackmann:267407,Greta Nemcsek,4,0.975,0.0,exact_initial_form,manual_review,
women:api:70676,G. Nemcsek,women,ambiguous,low,,,,,,,2,women:sackmann:267257,Greta Nemcsek,1,0.975,,exact_initial_form,candidate,
women:api:7125,A. Gupta,women,ambiguous,low,,,,,,,1,women:sackmann:259987,Aaddi Gupta,92,0.975,0.0,exact_initial_form,manual_review,
women:api:7125,A. Gupta,women,ambiguous,low,,,,,,,2,women:sackmann:257896,Avishka Gupta,10,0.975,,exact_initial_form,candidate,
women:api:71661,K. Zajickova,women,unmapped,low,,,,,,,,,,,,,,no_candidate,
women:api:71935,A. Ferlito Faticanti,women,unmapped,low,,,,,,,,,,,,,,no_candidate,
women:api:73111,C. Rodero,women,ambiguous,low,,,,,,,1,women:sackmann:266658,Camila Rodero,29,0.975,0.0,exact_initial_form,manual_review,
women:api:73111,C. Rodero,women,ambiguous,low,,,,,,,2,women:sackmann:264198,Camila Rodero,5,0.975,,exact_initial_form,candidate,
